date,vessel_type,origin_country,freight_rate_usd_per_tonne,bunker_price_usd_per_tonne_ifo380,port_congestion_index
2025-10-30,Supramax,Mozambique,10.65,419.5,0.37
2025-10-31,Supramax,Mozambique,10.98,421.3,0.273
2025-11-01,Supramax,Mozambique,10.74,412.4,0.273
2025-11-02,Supramax,Mozambique,10.82,411.5,0.293
2025-11-03,Supramax,Mozambique,10.88,424.5,0.309
2025-11-04,Supramax,Mozambique,10.62,410.1,0.403
2025-11-05,Supramax,Mozambique,10.48,410.2,0.216
2025-11-06,Supramax,Mozambique,10.6,422.9,0.146
2025-11-07,Supramax,Mozambique,10.78,448.3,0.178
2025-11-08,Supramax,Mozambique,10.47,411.4,0.454
2025-11-09,Supramax,Mozambique,10.64,427.1,0.27
2025-11-10,Supramax,Mozambique,10.68,419.9,0.373
2025-11-11,Supramax,Mozambique,10.26,422.3,0.072
2025-11-12,Supramax,Mozambique,9.94,420.7,0.617
2025-11-13,Supramax,Mozambique,10.28,427.1,0.325
2025-11-14,Supramax,Mozambique,9.97,433.3,0.684
2025-11-15,Supramax,Mozambique,10.53,433.4,0.217
2025-11-16,Supramax,Mozambique,10.46,416.4,0.613
2025-11-17,Supramax,Mozambique,10.21,403.3,0.0
2025-11-18,Supramax,Mozambique,10.79,411.0,0.208
2025-11-19,Supramax,Mozambique,10.77,418.8,0.319
2025-11-20,Supramax,Mozambique,10.66,434.0,0.194
2025-11-21,Supramax,Mozambique,10.63,421.6,0.372
2025-11-22,Supramax,Mozambique,10.38,412.1,0.109
2025-11-23,Supramax,Mozambique,10.48,442.4,0.301
2025-11-24,Supramax,Mozambique,10.59,431.8,0.636
2025-11-25,Supramax,Mozambique,10.8,435.7,0.274
2025-11-26,Supramax,Mozambique,11.37,427.3,0.643
2025-11-27,Supramax,Mozambique,11.55,417.9,0.419
2025-11-28,Supramax,Mozambique,11.4,449.7,0.083
2025-11-29,Supramax,Mozambique,11.83,441.4,0.437
2025-11-30,Supramax,Mozambique,12.09,422.1,0.279
2025-12-01,Supramax,Mozambique,11.78,456.4,0.27
2025-12-02,Supramax,Mozambique,11.83,422.7,0.177
2025-12-03,Supramax,Mozambique,11.52,423.7,0.398
2025-12-04,Supramax,Mozambique,11.68,427.6,0.28
2025-12-05,Supramax,Mozambique,11.92,427.5,0.373
2025-12-06,Supramax,Mozambique,11.8,432.0,0.225
2025-12-07,Supramax,Mozambique,12.28,420.5,0.273
2025-12-08,Supramax,Mozambique,12.19,409.0,0.26
2025-12-09,Supramax,Mozambique,12.64,442.5,0.281
2025-12-10,Supramax,Mozambique,12.03,453.4,0.36
2025-12-11,Supramax,Mozambique,12.1,425.2,0.494
2025-12-12,Supramax,Mozambique,11.97,467.1,0.298
2025-12-13,Supramax,Mozambique,11.84,434.4,0.345
2025-12-14,Supramax,Mozambique,11.94,425.6,0.305
2025-12-15,Supramax,Mozambique,12.17,433.3,0.353
2025-12-16,Supramax,Mozambique,12.46,441.0,0.627
2025-12-17,Supramax,Mozambique,12.68,442.5,0.3
2025-12-18,Supramax,Mozambique,12.18,447.2,0.578
2025-12-19,Supramax,Mozambique,12.67,456.8,0.403
2025-12-20,Supramax,Mozambique,12.62,443.0,0.54
2025-12-21,Supramax,Mozambique,12.5,420.1,0.16
2025-12-22,Supramax,Mozambique,12.43,449.6,0.237
2025-12-23,Supramax,Mozambique,12.09,414.6,0.593
2025-12-24,Supramax,Mozambique,11.84,461.3,0.391
2025-12-25,Supramax,Mozambique,11.81,455.8,0.065
2025-12-26,Supramax,Mozambique,11.81,420.1,0.277
2025-12-27,Supramax,Mozambique,12.36,418.5,0.173
2025-12-28,Supramax,Mozambique,12.94,455.4,0.694
2025-12-29,Supramax,Mozambique,12.69,437.5,0.274
2025-12-30,Supramax,Mozambique,12.67,452.5,0.017
2023-01-01,Supramax,Russia,11.85,428.6,0.48
2023-01-02,Supramax,Russia,12.02,466.0,0.163
2023-01-03,Supramax,Russia,12.36,455.4,0.668
2023-01-04,Supramax,Russia,12.41,422.0,0.359
2023-01-05,Supramax,Russia,12.33,456.8,0.326
2023-01-06,Supramax,Russia,12.27,475.4,0.228
2023-01-07,Supramax,Russia,11.99,464.6,0.2
2023-01-08,Supramax,Russia,11.88,466.1,0.389
2023-01-09,Supramax,Russia,12.27,452.7,0.096
2023-01-10,Supramax,Russia,12.17,465.5,0.394
2023-01-11,Supramax,Russia,12.13,461.5,0.322
2023-01-12,Supramax,Russia,11.77,469.6,0.382
2023-01-13,Supramax,Russia,11.85,424.6,0.323
2023-01-14,Supramax,Russia,11.87,478.9,0.216
2023-01-15,Supramax,Russia,11.96,434.9,0.432
2023-01-16,Supramax,Russia,11.62,459.4,0.244
2023-01-17,Supramax,Russia,11.89,456.1,0.007
2023-01-18,Supramax,Russia,11.49,433.5,0.634
2023-01-19,Supramax,Russia,11.31,440.0,0.2
2023-01-20,Supramax,Russia,11.51,464.0,0.466
2023-01-21,Supramax,Russia,11.07,452.9,0.517
2023-01-22,Supramax,Russia,11.67,458.3,0.517
2023-01-23,Supramax,Russia,11.52,476.0,0.453
2023-01-24,Supramax,Russia,11.62,450.2,0.549
2023-01-25,Supramax,Russia,11.51,465.0,0.431
2023-01-26,Supramax,Russia,11.51,460.5,0.54
2023-01-27,Supramax,Russia,11.58,459.6,0.435
2023-01-28,Supramax,Russia,11.43,470.1,0.433
2023-01-29,Supramax,Russia,11.59,457.8,0.429
2023-01-30,Supramax,Russia,11.62,439.7,0.427
2023-01-31,Supramax,Russia,11.64,446.2,0.501
2023-02-01,Supramax,Russia,11.99,456.1,0.298
2023-02-02,Supramax,Russia,12.37,437.4,0.351
2023-02-03,Supramax,Russia,12.43,476.4,0.343
2023-02-04,Supramax,Russia,12.18,467.8,0.44
2023-02-05,Supramax,Russia,12.38,459.6,0.732
2023-02-06,Supramax,Russia,12.74,477.6,0.393
2023-02-07,Supramax,Russia,13.12,476.6,0.754
2023-02-08,Supramax,Russia,13.21,450.3,0.237
2023-02-09,Supramax,Russia,13.19,446.9,0.48
2023-02-10,Supramax,Russia,13.03,455.0,0.363
2023-02-11,Supramax,Russia,13.27,459.8,0.386
2023-02-12,Supramax,Russia,13.48,477.6,0.449
2023-02-13,Supramax,Russia,13.21,451.2,0.393
2023-02-14,Supramax,Russia,13.42,443.0,0.481
2023-02-15,Supramax,Russia,12.94,488.3,0.383
2023-02-16,Supramax,Russia,13.56,468.1,0.409
2023-02-17,Supramax,Russia,13.31,466.0,0.516
2023-02-18,Supramax,Russia,13.57,469.0,0.487
2023-02-19,Supramax,Russia,13.18,476.4,0.582
2023-02-20,Supramax,Russia,12.91,463.6,0.362
2023-02-21,Supramax,Russia,12.72,485.7,0.453
2023-02-22,Supramax,Russia,12.51,487.3,0.396
2023-02-23,Supramax,Russia,12.29,470.5,0.585
2023-02-24,Supramax,Russia,12.01,501.1,0.132
2023-02-25,Supramax,Russia,11.76,488.4,0.351
2023-02-26,Supramax,Russia,11.24,468.0,0.853
2023-02-27,Supramax,Russia,11.44,460.3,0.469
2023-02-28,Supramax,Russia,11.35,477.1,0.448
2023-03-01,Supramax,Russia,11.46,480.8,0.455
2023-03-02,Supramax,Russia,11.27,485.2,0.334
2023-03-03,Supramax,Russia,11.15,457.7,0.405
2023-03-04,Supramax,Russia,11.0,482.2,0.802
2023-03-05,Supramax,Russia,11.18,465.4,0.695
2023-03-06,Supramax,Russia,11.0,468.4,0.661
2023-03-07,Supramax,Russia,10.94,452.5,0.487
2023-03-08,Supramax,Russia,11.44,473.7,0.677
2023-03-09,Supramax,Russia,11.22,447.6,0.758
2023-03-10,Supramax,Russia,10.97,457.9,0.891
2023-03-11,Supramax,Russia,11.34,461.9,0.654
2023-03-12,Supramax,Russia,11.49,487.0,0.471
2023-03-13,Supramax,Russia,11.9,452.8,0.442
2023-03-14,Supramax,Russia,11.89,486.6,0.453
2023-03-15,Supramax,Russia,11.71,489.1,0.397
2023-03-16,Supramax,Russia,11.52,475.8,0.46
2023-03-17,Supramax,Russia,11.56,487.2,0.458
2023-03-18,Supramax,Russia,11.72,475.3,0.513
2023-03-19,Supramax,Russia,12.31,482.1,0.676
2023-03-20,Supramax,Russia,12.41,451.0,0.505
2023-03-21,Supramax,Russia,12.07,454.8,0.508
2023-03-22,Supramax,Russia,12.12,451.4,0.588
2023-03-23,Supramax,Russia,12.15,463.6,0.592
2023-03-24,Supramax,Russia,12.19,469.4,0.714
2023-03-25,Supramax,Russia,12.13,464.8,0.486
2023-03-26,Supramax,Russia,12.27,480.3,0.6
2023-03-27,Supramax,Russia,12.01,450.4,0.403
2023-03-28,Supramax,Russia,12.48,475.7,0.412
2023-03-29,Supramax,Russia,12.62,477.4,0.71
2023-03-30,Supramax,Russia,12.83,471.8,0.464
2023-03-31,Supramax,Russia,13.13,474.1,0.511
2023-04-01,Supramax,Russia,13.26,473.6,0.571
2023-04-02,Supramax,Russia,13.39,474.6,0.644
2023-04-03,Supramax,Russia,13.65,473.6,0.427
2023-04-04,Supramax,Russia,13.72,489.8,0.614
2023-04-05,Supramax,Russia,13.83,471.6,0.569
2023-04-06,Supramax,Russia,13.99,472.1,0.433
2023-04-07,Supramax,Russia,14.01,490.8,0.528
2023-04-08,Supramax,Russia,14.05,480.3,0.534
2023-04-09,Supramax,Russia,13.42,505.1,0.649
2023-04-10,Supramax,Russia,13.59,491.7,0.724
2023-04-11,Supramax,Russia,13.67,493.7,0.576
2023-04-12,Supramax,Russia,13.47,486.7,0.32
2023-04-13,Supramax,Russia,13.64,475.2,0.487
2023-04-14,Supramax,Russia,13.8,461.1,0.603
2023-04-15,Supramax,Russia,13.84,491.8,0.433
2023-04-16,Supramax,Russia,13.54,544.5,0.365
2023-04-17,Supramax,Russia,13.34,478.8,0.575
2023-04-18,Supramax,Russia,13.32,471.3,0.521
2023-04-19,Supramax,Russia,13.3,525.2,0.399
2023-04-20,Supramax,Russia,13.2,468.8,0.8
2023-04-21,Supramax,Russia,13.57,456.3,0.424
2023-04-22,Supramax,Russia,13.57,485.1,0.734
2023-04-23,Supramax,Russia,13.46,501.2,0.646
2023-04-24,Supramax,Russia,13.55,478.7,0.633
2023-04-25,Supramax,Russia,13.99,502.4,0.362
2023-04-26,Supramax,Russia,14.14,492.4,0.848
2023-04-27,Supramax,Russia,13.83,467.8,0.606
2023-04-28,Supramax,Russia,13.58,480.1,0.454
2023-04-29,Supramax,Russia,13.38,496.7,0.731
2023-04-30,Supramax,Russia,12.96,499.2,0.532
2023-05-01,Supramax,Russia,12.72,480.6,0.614
2023-05-02,Supramax,Russia,13.08,489.4,0.675
2023-05-03,Supramax,Russia,13.19,514.6,0.607
2023-05-04,Supramax,Russia,13.62,484.2,0.32
2023-05-05,Supramax,Russia,13.29,506.5,0.635
2023-05-06,Supramax,Russia,13.32,472.3,0.453
2023-05-07,Supramax,Russia,12.92,483.7,0.465
2023-05-08,Supramax,Russia,13.23,479.5,0.465
2023-05-09,Supramax,Russia,12.89,498.9,0.522
2023-05-10,Supramax,Russia,12.74,488.3,0.444
2023-05-11,Supramax,Russia,12.84,494.8,0.764
2023-05-12,Supramax,Russia,13.06,485.9,0.75
2023-05-13,Supramax,Russia,13.16,477.2,0.674
2023-05-14,Supramax,Russia,13.29,503.8,0.529
2023-05-15,Supramax,Russia,13.28,495.7,0.307
2023-05-16,Supramax,Russia,13.79,474.2,0.452
2023-05-17,Supramax,Russia,13.9,493.7,0.32
2023-05-18,Supramax,Russia,13.65,501.1,0.5
2023-05-19,Supramax,Russia,14.14,468.7,0.54
2023-05-20,Supramax,Russia,14.1,505.2,0.613
2023-05-21,Supramax,Russia,14.14,469.4,0.352
2023-05-22,Supramax,Russia,14.31,485.2,0.77
2023-05-23,Supramax,Russia,14.44,490.7,0.329
2023-05-24,Supramax,Russia,14.47,497.8,0.795
2023-05-25,Supramax,Russia,14.21,495.9,0.494
2023-05-26,Supramax,Russia,14.23,519.4,0.574
2023-05-27,Supramax,Russia,13.84,458.4,0.562
2023-05-28,Supramax,Russia,13.71,507.7,0.61
2023-05-29,Supramax,Russia,13.66,500.1,0.632
2023-05-30,Supramax,Russia,12.94,479.5,0.545
2023-05-31,Supramax,Russia,13.14,503.7,0.389
2023-06-01,Supramax,Russia,13.11,510.2,0.6
2023-06-02,Supramax,Russia,13.22,486.8,0.395
2023-06-03,Supramax,Russia,13.01,476.2,0.53
2023-06-04,Supramax,Russia,13.23,502.4,0.441
2023-06-05,Supramax,Russia,13.25,492.5,0.607
2023-06-06,Supramax,Russia,13.7,493.0,0.413
2023-06-07,Supramax,Russia,13.65,510.4,0.187
2023-06-08,Supramax,Russia,13.65,470.8,0.616
2023-06-09,Supramax,Russia,13.53,490.9,0.674
2023-06-10,Supramax,Russia,13.86,490.0,0.776
2023-06-11,Supramax,Russia,13.56,502.1,0.399
2023-06-12,Supramax,Russia,13.54,512.6,0.637
2023-06-13,Supramax,Russia,13.16,482.9,0.402
2023-06-14,Supramax,Russia,13.35,504.0,0.631
2023-06-15,Supramax,Russia,13.19,484.9,0.623
2023-06-16,Supramax,Russia,13.07,509.8,0.274
2023-06-17,Supramax,Russia,12.96,491.1,0.399
2023-06-18,Supramax,Russia,12.99,511.5,0.396
2023-06-19,Supramax,Russia,13.18,489.9,0.385
2023-06-20,Supramax,Russia,13.07,515.3,0.188
2023-06-21,Supramax,Russia,13.15,528.1,0.561
2023-06-22,Supramax,Russia,13.09,505.1,0.578
2023-06-23,Supramax,Russia,12.91,496.3,0.569
2023-06-24,Supramax,Russia,12.31,481.7,0.815
2023-06-25,Supramax,Russia,12.45,487.9,0.391
2023-06-26,Supramax,Russia,12.62,471.1,0.445
2023-06-27,Supramax,Russia,12.36,500.7,0.726
2023-06-28,Supramax,Russia,12.35,514.6,0.543
2023-06-29,Supramax,Russia,12.37,506.2,0.505
2023-06-30,Supramax,Russia,12.24,489.7,0.401
2023-07-01,Supramax,Russia,12.29,488.1,0.523
2023-07-02,Supramax,Russia,12.02,476.9,0.331
2023-07-03,Supramax,Russia,11.98,518.8,0.451
2023-07-04,Supramax,Russia,12.04,513.4,0.536
2023-07-05,Supramax,Russia,11.76,496.0,0.59
2023-07-06,Supramax,Russia,11.73,518.5,0.476
2023-07-07,Supramax,Russia,10.98,519.4,0.604
2023-07-08,Supramax,Russia,11.36,500.4,0.605
2023-07-09,Supramax,Russia,11.38,500.0,0.26
2023-07-10,Supramax,Russia,11.21,498.5,0.536
2023-07-11,Supramax,Russia,10.92,483.6,0.612
2023-07-12,Supramax,Russia,11.02,504.9,0.562
2023-07-13,Supramax,Russia,10.67,476.5,0.54
2023-07-14,Supramax,Russia,11.41,509.4,0.685
2023-07-15,Supramax,Russia,11.52,518.0,0.478
2023-07-16,Supramax,Russia,11.79,506.6,0.644
2023-07-17,Supramax,Russia,11.58,488.4,0.447
2023-07-18,Supramax,Russia,11.39,489.6,0.338
2023-07-19,Supramax,Russia,11.15,497.3,0.196
2023-07-20,Supramax,Russia,11.25,495.7,0.6
2023-07-21,Supramax,Russia,11.19,498.3,0.656
2023-07-22,Supramax,Russia,10.85,480.8,0.745
2023-07-23,Supramax,Russia,11.08,482.8,0.568
2023-07-24,Supramax,Russia,10.84,526.7,0.53
2023-07-25,Supramax,Russia,10.79,516.7,0.724
2023-07-26,Supramax,Russia,10.75,508.8,0.451
2023-07-27,Supramax,Russia,10.5,499.0,0.349
2023-07-28,Supramax,Russia,10.62,508.7,0.541
2023-07-29,Supramax,Russia,10.82,487.4,0.507
2023-07-30,Supramax,Russia,10.51,510.2,0.476
2023-07-31,Supramax,Russia,10.24,524.1,0.424
2023-08-01,Supramax,Russia,10.44,521.1,0.764
2023-08-02,Supramax,Russia,10.48,515.4,0.655
2023-08-03,Supramax,Russia,10.35,488.5,0.342
2023-08-04,Supramax,Russia,10.38,507.5,0.65
2023-08-05,Supramax,Russia,10.07,496.1,0.415
2023-08-06,Supramax,Russia,10.44,530.1,0.498
2023-08-07,Supramax,Russia,10.55,489.7,0.632
2023-08-08,Supramax,Russia,10.59,505.3,0.622
2023-08-09,Supramax,Russia,10.58,503.9,0.684
2023-08-10,Supramax,Russia,10.76,482.8,0.478
2023-08-11,Supramax,Russia,10.99,504.2,0.332
2023-08-12,Supramax,Russia,11.28,485.4,0.714
2023-08-13,Supramax,Russia,10.77,516.6,0.21
2023-08-14,Supramax,Russia,10.6,496.4,0.662
2023-08-15,Supramax,Russia,10.94,505.7,0.326
2023-08-16,Supramax,Russia,11.08,491.9,0.671
2023-08-17,Supramax,Russia,10.66,511.8,0.253
2023-08-18,Supramax,Russia,10.82,517.7,0.445
2023-08-19,Supramax,Russia,10.58,511.6,0.384
2023-08-20,Supramax,Russia,10.73,494.1,0.466
2023-08-21,Supramax,Russia,10.77,542.8,0.642
2023-08-22,Supramax,Russia,10.58,566.1,0.278
2023-08-23,Supramax,Russia,10.52,492.2,0.379
2023-08-24,Supramax,Russia,10.54,507.1,0.267
2023-08-25,Supramax,Russia,10.38,515.0,0.371
2023-08-26,Supramax,Russia,10.55,475.8,0.429
2023-08-27,Supramax,Russia,10.49,515.7,0.389
2023-08-28,Supramax,Russia,10.45,520.6,0.827
2023-08-29,Supramax,Russia,10.6,509.7,0.243
2023-08-30,Supramax,Russia,10.91,496.5,0.68
2023-08-31,Supramax,Russia,10.81,531.5,0.498
2023-09-01,Supramax,Russia,10.58,509.7,0.648
2023-09-02,Supramax,Russia,10.08,535.7,0.296
2023-09-03,Supramax,Russia,10.0,515.1,0.467
2023-09-04,Supramax,Russia,9.75,504.6,0.624
2023-09-05,Supramax,Russia,9.86,507.6,0.395
2023-09-06,Supramax,Russia,9.55,498.6,0.361
2023-09-07,Supramax,Russia,9.82,494.3,0.41
2023-09-08,Supramax,Russia,9.6,524.9,0.647
2023-09-09,Supramax,Russia,9.87,515.8,0.387
2023-09-10,Supramax,Russia,9.85,527.2,0.143
2023-09-11,Supramax,Russia,9.75,525.6,0.525
2023-09-12,Supramax,Russia,9.56,474.3,0.897
2023-09-13,Supramax,Russia,9.4,506.6,0.721
2023-09-14,Supramax,Russia,9.45,510.9,0.678
2023-09-15,Supramax,Russia,9.43,533.7,0.605
2023-09-16,Supramax,Russia,9.3,503.8,0.604
2023-09-17,Supramax,Russia,9.81,519.2,0.645
2023-09-18,Supramax,Russia,9.77,516.6,0.396
2023-09-19,Supramax,Russia,9.67,500.2,0.272
2023-09-20,Supramax,Russia,9.56,505.6,0.52
2023-09-21,Supramax,Russia,9.46,516.3,0.303
2023-09-22,Supramax,Russia,9.71,501.7,0.389
2023-09-23,Supramax,Russia,9.89,506.0,0.52
2023-09-24,Supramax,Russia,9.67,508.7,0.576
2023-09-25,Supramax,Russia,9.55,509.7,0.567
2023-09-26,Supramax,Russia,9.94,511.0,0.505
2023-09-27,Supramax,Russia,9.93,510.8,0.435
2023-09-28,Supramax,Russia,10.24,510.9,0.355
2023-09-29,Supramax,Russia,10.32,522.3,0.301
2023-09-30,Supramax,Russia,10.29,500.2,0.307
2023-10-01,Supramax,Russia,10.2,505.9,0.387
2023-10-02,Supramax,Russia,10.26,517.9,0.394
2023-10-03,Supramax,Russia,10.1,524.9,0.178
2023-10-04,Supramax,Russia,10.19,514.6,0.378
2023-10-05,Supramax,Russia,10.19,516.5,0.167
2023-10-06,Supramax,Russia,10.32,504.3,0.596
2023-10-07,Supramax,Russia,10.72,522.5,0.288
2023-10-08,Supramax,Russia,10.66,525.9,0.508
2023-10-09,Supramax,Russia,10.88,513.5,0.36
2023-10-10,Supramax,Russia,10.93,481.5,0.579
2023-10-11,Supramax,Russia,11.16,518.4,0.474
2023-10-12,Supramax,Russia,11.25,496.6,0.531
2023-10-13,Supramax,Russia,11.25,506.0,0.125
2023-10-14,Supramax,Russia,11.31,514.0,0.221
2023-10-15,Supramax,Russia,11.48,504.7,0.321
2023-10-16,Supramax,Russia,11.54,499.3,0.583
2023-10-17,Supramax,Russia,11.54,502.9,0.613
2023-10-18,Supramax,Russia,11.51,496.6,0.409
2023-10-19,Supramax,Russia,11.37,523.9,0.522
2023-10-20,Supramax,Russia,10.9,524.0,0.338
2023-10-21,Supramax,Russia,10.49,511.3,0.265
2023-10-22,Supramax,Russia,10.74,517.7,0.616
2023-10-23,Supramax,Russia,10.59,509.9,0.532
2023-10-24,Supramax,Russia,10.95,517.9,0.227
2023-10-25,Supramax,Russia,10.97,522.0,0.592
2023-10-26,Supramax,Russia,10.54,509.8,0.367
2023-10-27,Supramax,Russia,10.22,497.0,0.242
2023-10-28,Supramax,Russia,10.15,509.7,0.599
2023-10-29,Supramax,Russia,9.76,516.4,0.327
2023-10-30,Supramax,Russia,9.14,530.9,0.358
2023-10-31,Supramax,Russia,9.85,504.6,0.522
2023-11-01,Supramax,Russia,9.88,500.1,0.387
2023-11-02,Supramax,Russia,9.91,498.6,0.438
2023-11-03,Supramax,Russia,10.0,535.7,0.681
2023-11-04,Supramax,Russia,10.38,523.1,0.151
2023-11-05,Supramax,Russia,10.75,508.7,0.221
2023-11-06,Supramax,Russia,11.06,517.0,0.389
2023-11-07,Supramax,Russia,11.33,504.2,0.178
2023-11-08,Supramax,Russia,11.4,511.7,0.456
2023-11-09,Supramax,Russia,11.76,512.2,0.628
2023-11-10,Supramax,Russia,11.84,506.3,0.383
2023-11-11,Supramax,Russia,11.89,495.4,0.429
2023-11-12,Supramax,Russia,11.87,507.2,0.237
2023-11-13,Supramax,Russia,12.38,497.4,0.499
2023-11-14,Supramax,Russia,12.67,515.0,0.237
2023-11-15,Supramax,Russia,12.68,518.2,0.028
2023-11-16,Supramax,Russia,12.63,523.8,0.209
2023-11-17,Supramax,Russia,12.89,521.5,0.16
2023-11-18,Supramax,Russia,12.89,506.2,0.479
2023-11-19,Supramax,Russia,13.25,489.8,0.203
2023-11-20,Supramax,Russia,13.39,525.9,0.211
2023-11-21,Supramax,Russia,13.39,504.7,0.365
2023-11-22,Supramax,Russia,13.87,513.3,0.406
2023-11-23,Supramax,Russia,14.03,498.7,0.32
2023-11-24,Supramax,Russia,13.96,494.3,0.47
2023-11-25,Supramax,Russia,14.23,518.7,0.593
2023-11-26,Supramax,Russia,14.28,501.6,0.414
2023-11-27,Supramax,Russia,14.45,488.9,0.37
2023-11-28,Supramax,Russia,14.59,503.6,0.064
2023-11-29,Supramax,Russia,14.61,523.1,0.274
2023-11-30,Supramax,Russia,14.27,517.3,0.052
2023-12-01,Supramax,Russia,14.21,510.1,0.142
2023-12-02,Supramax,Russia,14.1,515.3,0.271
2023-12-03,Supramax,Russia,14.29,499.1,0.56
2023-12-04,Supramax,Russia,14.27,518.0,0.121
2023-12-05,Supramax,Russia,14.28,484.3,0.529
2023-12-06,Supramax,Russia,14.07,484.0,0.154
2023-12-07,Supramax,Russia,14.03,505.2,0.073
2023-12-08,Supramax,Russia,13.65,513.8,0.418
2023-12-09,Supramax,Russia,12.82,500.7,0.135
2023-12-10,Supramax,Russia,12.78,521.4,0.077
2023-12-11,Supramax,Russia,12.74,516.7,0.451
2023-12-12,Supramax,Russia,13.15,492.8,0.174
2023-12-13,Supramax,Russia,13.24,517.5,0.05
2023-12-14,Supramax,Russia,13.2,498.6,0.372
2023-12-15,Supramax,Russia,12.91,513.4,0.536
2023-12-16,Supramax,Russia,13.25,520.2,0.343
2023-12-17,Supramax,Russia,13.19,473.6,0.206
2023-12-18,Supramax,Russia,12.79,477.3,0.1
2023-12-19,Supramax,Russia,12.64,493.4,0.425
2023-12-20,Supramax,Russia,12.55,494.6,0.584
2023-12-21,Supramax,Russia,12.68,506.8,0.023
2023-12-22,Supramax,Russia,13.01,473.8,0.362
2023-12-23,Supramax,Russia,13.61,492.0,0.188
2023-12-24,Supramax,Russia,13.62,509.6,0.306
2023-12-25,Supramax,Russia,13.47,507.5,0.239
2023-12-26,Supramax,Russia,13.36,508.3,0.321
2023-12-27,Supramax,Russia,12.99,499.4,0.037
2023-12-28,Supramax,Russia,12.85,511.2,0.201
2023-12-29,Supramax,Russia,12.56,510.1,0.208
2023-12-30,Supramax,Russia,12.74,508.5,0.478
2023-12-31,Supramax,Russia,12.68,525.9,0.513
2024-01-01,Supramax,Russia,12.57,481.6,0.195
2024-01-02,Supramax,Russia,12.86,508.9,0.407
2024-01-03,Supramax,Russia,13.11,488.3,0.235
2024-01-04,Supramax,Russia,13.13,511.5,0.302
2024-01-05,Supramax,Russia,13.44,509.4,0.226
2024-01-06,Supramax,Russia,13.4,504.9,0.084
2024-01-07,Supramax,Russia,13.2,504.0,0.276
2024-01-08,Supramax,Russia,12.78,497.3,0.092
2024-01-09,Supramax,Russia,12.92,488.1,0.323
2024-01-10,Supramax,Russia,12.16,519.6,0.209
2024-01-11,Supramax,Russia,11.64,507.8,0.302
2024-01-12,Supramax,Russia,12.05,508.5,0.371
2024-01-13,Supramax,Russia,11.94,517.9,0.296
2024-01-14,Supramax,Russia,12.17,496.4,0.073
2024-01-15,Supramax,Russia,12.46,497.0,0.512
2024-01-16,Supramax,Russia,12.49,488.0,0.299
2024-01-17,Supramax,Russia,12.72,503.6,0.207
2024-01-18,Supramax,Russia,12.69,545.4,0.187
2024-01-19,Supramax,Russia,12.53,516.9,0.208
2024-01-20,Supramax,Russia,12.54,501.7,0.505
2024-01-21,Supramax,Russia,12.11,479.0,0.33
2024-01-22,Supramax,Russia,11.86,504.6,0.0
2024-01-23,Supramax,Russia,11.75,515.1,0.034
2024-01-24,Supramax,Russia,11.78,487.1,0.426
2024-01-25,Supramax,Russia,11.98,487.2,0.092
2024-01-26,Supramax,Russia,11.69,506.9,0.533
2024-01-27,Supramax,Russia,11.57,505.8,0.1
2024-01-28,Supramax,Russia,11.77,501.7,0.235
2024-01-29,Supramax,Russia,11.66,515.3,0.008
2024-01-30,Supramax,Russia,11.55,504.9,0.151
2024-01-31,Supramax,Russia,11.56,516.5,0.229
2024-02-01,Supramax,Russia,11.26,518.8,0.382
2024-02-02,Supramax,Russia,11.17,491.9,0.062
2024-02-03,Supramax,Russia,11.01,514.3,0.185
2024-02-04,Supramax,Russia,11.14,497.7,0.135
2024-02-05,Supramax,Russia,11.54,474.9,0.0
2024-02-06,Supramax,Russia,11.71,496.5,0.141
2024-02-07,Supramax,Russia,11.75,490.0,0.204
2024-02-08,Supramax,Russia,12.18,519.3,0.279
2024-02-09,Supramax,Russia,12.43,489.3,0.228
2024-02-10,Supramax,Russia,12.36,492.5,0.176
2024-02-11,Supramax,Russia,12.07,483.0,0.111
2024-02-12,Supramax,Russia,11.8,518.7,0.462
2024-02-13,Supramax,Russia,11.85,497.4,0.287
2024-02-14,Supramax,Russia,11.52,489.9,0.34
2024-02-15,Supramax,Russia,12.01,499.2,0.068
2024-02-16,Supramax,Russia,11.79,500.0,0.2
2024-02-17,Supramax,Russia,12.08,472.5,0.236
2024-02-18,Supramax,Russia,12.05,490.9,0.338
2024-02-19,Supramax,Russia,12.0,479.6,0.295
2024-02-20,Supramax,Russia,12.09,485.3,0.16
2024-02-21,Supramax,Russia,11.59,483.6,0.093
2024-02-22,Supramax,Russia,11.59,499.1,0.143
2024-02-23,Supramax,Russia,11.4,495.8,0.277
2024-02-24,Supramax,Russia,11.79,478.7,0.227
2024-02-25,Supramax,Russia,12.0,518.9,0.49
2024-02-26,Supramax,Russia,11.84,507.6,0.189
2024-02-27,Supramax,Russia,11.8,478.5,0.03
2024-02-28,Supramax,Russia,12.21,517.1,0.0
2024-02-29,Supramax,Russia,12.52,510.3,0.314
2024-03-01,Supramax,Russia,12.55,504.4,0.16
2024-03-02,Supramax,Russia,12.63,468.7,0.135
2024-03-03,Supramax,Russia,12.25,484.8,0.212
2024-03-04,Supramax,Russia,12.25,485.8,0.274
2024-03-05,Supramax,Russia,12.77,443.7,0.175
2024-03-06,Supramax,Russia,12.46,494.6,0.366
